Table S2 Pseudobulk differential expression results across all cell types,,,,,,,,,,
gene,celltype,avg_log2FC,AveExpr,t,p_val,p_val_adj,B,n_Young,n_Aged,direction
RAB27A,SMC1,1.411763463,6.358407833,3.492291041,0.003814505,0.034872988,-2.133512353,5,5,Up
OAF,SMC1,1.716738553,6.248693173,3.491381357,0.003821262,0.034872988,-2.122996497,5,5,Up
SLC41A2,SMC1,2.853713222,6.023878892,3.490710502,0.003826253,0.034872988,-2.045864827,5,5,Up
LINC00702,SMC1,-1.572265407,5.429994701,-3.488746854,0.003840899,0.034872988,-1.845216199,5,5,Down
LINC01290,SMC1,1.292784618,5.065471563,3.488532374,0.003842502,0.034872988,-1.929002462,5,5,Up
MAML2,SMC1,-0.925752458,8.857396004,-3.487835181,0.003847719,0.034872988,-2.238506859,5,5,Down
MT-ND2,SMC1,0.829962153,11.96912184,3.487652006,0.00384909,0.034872988,-2.232246133,5,5,Up
GJA1,SMC1,3.212399791,5.2182179,3.474226241,0.003950977,0.035636256,-1.876858981,5,5,Up
SHPRH,SMC1,-0.970364947,6.436800535,-3.474124149,0.003951762,0.035636256,-2.079337451,5,5,Down
GPATCH2L,SMC1,0.922505321,6.297402978,3.473528201,0.003956348,0.035636256,-2.154796881,5,5,Up
MTUS1,SMC1,-0.759432965,8.797597991,-3.472925555,0.003960991,0.035636256,-2.268566169,5,5,Down
MGLL,SMC1,-1.104490331,6.976341437,-3.472297242,0.003965838,0.035636256,-2.156728383,5,5,Down
SPARCL1,SMC1,0.882137444,9.793096916,3.471917334,0.003968771,0.035636256,-2.280361182,5,5,Up
TTLL3,SMC1,1.277708817,5.112277412,3.460578203,0.00405734,0.036323863,-1.994633812,5,5,Up
C6orf89,SMC1,1.07369653,4.942904368,3.460572041,0.004057389,0.036323863,-1.955283947,5,5,Up
OLFML2B,SMC1,-0.998588365,6.273141417,-3.458947483,0.00407024,0.036384934,-2.100939537,5,5,Down
PLCL2,SMC1,1.223850666,6.024859,3.458007175,0.004077698,0.036397676,-2.156698764,5,5,Up
CILP,SMC1,4.115028138,6.220030586,3.457007937,0.004085638,0.03641468,-2.008799659,5,5,Up
S1PR3,SMC1,2.0746587,4.903368727,3.45579105,0.004095328,0.036447212,-1.952733439,5,5,Up
LAMC1,SMC1,1.497097437,9.089299356,3.453407724,0.004114374,0.03656279,-2.321738646,5,5,Up
TJP1,SMC1,-0.750667164,8.700214544,-3.451059336,0.004133229,0.036676326,-2.308987764,5,5,Down
FGF7,SMC1,-1.34572843,6.586505607,-3.44947538,0.004145995,0.036729835,-2.129388576,5,5,Down
SLC4A7,SMC1,1.711100247,9.300960387,3.448802106,0.004151433,0.036729835,-2.329560253,5,5,Up
DCLK1,SMC1,2.328389518,8.569438636,3.445739935,0.004176259,0.036867396,-2.335413001,5,5,Up
CLSTN2,SMC1,-1.157564482,9.499139157,-3.44530972,0.004179759,0.036867396,-2.324769176,5,5,Down
ZNF462,SMC1,-1.161355696,5.819899229,-3.444627957,0.004185311,0.036867396,-2.025180624,5,5,Down
KDM6B,SMC1,1.070775954,8.878618433,3.443016041,0.004198468,0.03692938,-2.341091086,5,5,Up
CTSK,SMC1,1.901193427,4.523903937,3.438896849,0.004232279,0.037172597,-1.895398183,5,5,Up
RGS6,SMC1,-1.712891607,10.55681589,-3.434448012,0.004269105,0.037441542,-2.34500367,5,5,Down
LCLAT1,SMC1,-1.175737735,5.822780853,-3.432050832,0.004289082,0.037548419,-2.02759616,5,5,Down
HAS2,SMC1,2.54207424,7.583348696,3.431493843,0.004293737,0.037548419,-2.337912658,5,5,Up
HRH1,SMC1,4.430105578,4.803260479,3.429081347,0.004313958,0.037670659,-1.81196843,5,5,Up
NEURL1B,SMC1,-1.473150489,5.896622473,-3.428043807,0.004322685,0.03769231,-2.064198345,5,5,Down
ARHGAP44,SMC1,-1.248664492,5.880179915,-3.426926482,0.004332102,0.037719914,-2.058931553,5,5,Down
CREBRF,SMC1,-0.875302294,7.327365509,-3.425968424,0.004340193,0.037735911,-2.288958563,5,5,Down
PDE5A,SMC1,-0.794486132,7.703996109,-3.42401393,0.004356746,0.037825334,-2.322692744,5,5,Down
AC018682.1,SMC1,-1.830130568,6.087377285,-3.420311516,0.004388278,0.038044356,-2.037358424,5,5,Down
TMEM100,SMC1,1.874684532,4.703527592,3.418412561,0.00440454,0.038130554,-1.975735388,5,5,Up
CCDC146,SMC1,0.937645896,5.989212713,3.414510914,0.004438143,0.03822738,-2.226130436,5,5,Up
MARCHF3,SMC1,1.348011353,8.592812102,3.413722705,0.004444963,0.03822738,-2.397400902,5,5,Up
LDLRAD3,SMC1,-0.868112729,7.346073791,-3.413526226,0.004446664,0.03822738,-2.316634108,5,5,Down
SDK1,SMC1,2.523562588,8.497286286,3.413445446,0.004447364,0.03822738,-2.395968526,5,5,Up
IGF1,SMC1,4.12567542,5.189118469,3.41344111,0.004447402,0.03822738,-1.848870571,5,5,Up
DGKD,SMC1,-1.065369593,7.303874788,-3.412329279,0.004457045,0.03825577,-2.30616656,5,5,Down
CLIP2,SMC1,-1.072836108,6.239007587,-3.410381055,0.004473992,0.038284963,-2.169234476,5,5,Down
ADIRF,SMC1,-1.435570635,7.244059641,-3.410174346,0.004475794,0.038284963,-2.278276288,5,5,Down
KITLG,SMC1,1.968827949,6.421942772,3.409751793,0.00447948,0.038284963,-2.296924256,5,5,Up
DSCAML1,SMC1,1.51363147,5.261458628,3.407318731,0.004500763,0.038395191,-2.124537947,5,5,Up
TENM4,SMC1,4.299351328,4.39242983,3.406478376,0.004508138,0.038395191,-1.850724954,5,5,Up
SCN7A,SMC1,2.538133806,5.922640858,3.406099459,0.004511467,0.038395191,-2.205902624,5,5,Up
ARHGAP29,SMC1,-1.121375229,7.030362596,-3.403518848,0.004534206,0.038534364,-2.298594543,5,5,Down
PLK3,SMC1,1.31565404,4.937749657,3.401941373,0.004548163,0.038551687,-2.062510226,5,5,Up
DCUN1D4,SMC1,-0.811844845,6.47296686,-3.401844352,0.004549022,0.038551687,-2.226710892,5,5,Down
HMCN2,SMC1,3.757927274,6.159232023,3.400242055,0.004563246,0.038617987,-2.204490087,5,5,Up
B3GALNT2,SMC1,-1.266280543,6.869217588,-3.398558181,0.004578241,0.038640632,-2.27319539,5,5,Down
PGM2L1,SMC1,-1.442141271,5.14251563,-3.398503499,0.004578729,0.038640632,-1.957929646,5,5,Down
SORBS3,SMC1,-1.334601034,5.978783546,-3.39747815,0.004587886,0.03866383,-2.114724491,5,5,Down
NPNT,SMC1,-2.958199714,4.357472233,-3.396368064,0.00459782,0.038693506,-1.868333453,5,5,Down
BCAR3,SMC1,-2.730784295,4.439523097,-3.395271835,0.004607651,0.038722236,-1.867230813,5,5,Down
AC099489.1,SMC1,2.225427532,5.976882638,3.394100182,0.004618182,0.038756759,-2.26843433,5,5,Up
TPM4,SMC1,-0.935686357,7.34546275,-3.392669292,0.004631076,0.038778783,-2.35520628,5,5,Down
DLGAP1,SMC1,2.114426294,6.296656053,3.392383033,0.00463366,0.038778783,-2.312954495,5,5,Up
PRH1,SMC1,1.069963533,5.618617705,3.387379859,0.004679055,0.039104455,-2.225163023,5,5,Up
SPDYA,SMC1,0.97653155,5.394596688,3.38514893,0.004699441,0.039194557,-2.18527396,5,5,Up
BNC2,SMC1,4.229705857,5.985516131,3.383840812,0.004711435,0.039194557,-2.068382427,5,5,Up
SLC43A3,SMC1,1.512558878,5.81753467,3.383781018,0.004711984,0.039194557,-2.26748641,5,5,Up
TSPAN4,SMC1,1.373421504,4.830395845,3.383363653,0.004715818,0.039194557,-2.07814028,5,5,Up
VPS13C,SMC1,0.691528539,7.345539143,3.38062931,0.004741014,0.039349766,-2.42069587,5,5,Up
SFXN5,SMC1,1.877535809,6.242318604,3.378808183,0.00475787,0.039435424,-2.33560754,5,5,Up
EPN2,SMC1,-1.112556909,7.492983087,-3.377641925,0.004768697,0.039456154,-2.384242294,5,5,Down
ITGA5,SMC1,1.331703263,5.421235071,3.377130789,0.004773449,0.039456154,-2.213815754,5,5,Up
ECRG4,SMC1,-2.423955542,7.342110371,-3.375318827,0.004790336,0.039541566,-2.300172219,5,5,Down
KCNT2,SMC1,3.749254927,5.24025861,3.36751113,0.004863788,0.040093031,-2.06347121,5,5,Up
DPYSL3,SMC1,2.535152054,5.256007839,3.366246394,0.004875793,0.040137153,-2.146137309,5,5,Up
PLXDC1,SMC1,1.963141643,5.386587307,3.364377771,0.004893584,0.040228724,-2.220390686,5,5,Up
EPB41L3,SMC1,5.941172141,4.285283111,3.360056693,0.004934974,0.040513788,-1.931742878,5,5,Up
DUSP22,SMC1,1.229857838,5.549668821,3.357247158,0.004962075,0.040678627,-2.267808008,5,5,Up
VIM,SMC1,0.952865962,10.47484309,3.355931656,0.004974815,0.040678627,-2.496504677,5,5,Up
GBP2,SMC1,1.513507842,5.950990395,3.354577093,0.004987968,0.040678627,-2.344569859,5,5,Up
NFIX,SMC1,1.044053422,6.170271608,3.354492309,0.004988793,0.040678627,-2.36879807,5,5,Up
APP,SMC1,0.761284456,9.266321563,3.353851288,0.00499503,0.040678627,-2.510424073,5,5,Up
GOLIM4,SMC1,1.02337314,6.945233239,3.353802798,0.004995503,0.040678627,-2.450599697,5,5,Up
TBC1D1,SMC1,-1.847135705,8.08469953,-3.346431669,0.005067803,0.04120945,-2.457041979,5,5,Down
MUSTN1,SMC1,-2.151322214,5.404548286,-3.345769496,0.005074349,0.04120945,-2.041175027,5,5,Down
BBX,SMC1,-0.820998511,8.201970169,-3.343776828,0.0050941,0.041314243,-2.499490851,5,5,Down
F3,SMC1,2.446646154,5.084129363,3.342320472,0.005108583,0.041376097,-2.159796849,5,5,Up
METTL8,SMC1,0.885054316,5.54219128,3.339302868,0.005138726,0.041548377,-2.285798315,5,5,Up
CNR1,SMC1,-2.120802803,5.168227965,-3.338814007,0.005143626,0.041548377,-2.008816705,5,5,Down
ADAMTS3,SMC1,3.104370759,6.628851821,3.335967725,0.005172248,0.041723722,-2.42272509,5,5,Up
HIF1A,SMC1,-1.243169236,7.905914401,-3.333828355,0.005193867,0.041842178,-2.495807075,5,5,Down
TBC1D8,SMC1,0.879542435,6.302855492,3.331765932,0.005214794,0.041916476,-2.423913471,5,5,Up
MINDY2,SMC1,-0.988060145,6.194359854,-3.33155068,0.005216983,0.041916476,-2.320540376,5,5,Down
GGT5,SMC1,-1.293216144,6.999462327,-3.330618248,0.005226476,0.041936907,-2.427853323,5,5,Down
SLC9A1,SMC1,0.996233582,5.960213881,3.329552634,0.005237346,0.04196832,-2.385335989,5,5,Up
PRKCA,SMC1,-0.862220177,8.326722818,-3.328168853,0.005251495,0.042025893,-2.532915402,5,5,Down
KAT6B,SMC1,-0.724247331,7.324477358,-3.327126633,0.005262178,0.042055604,-2.486053736,5,5,Down
MT1E,SMC1,-1.986262747,5.88939234,-3.324228288,0.005292,0.042237996,-2.188597852,5,5,Down
RTRAF,SMC1,-0.961236422,5.215515869,-3.32327022,0.005301895,0.042254514,-2.127555074,5,5,Down
PIGL,SMC1,1.074940049,5.532252967,3.322672775,0.005308074,0.042254514,-2.326961399,5,5,Up
RNF146,SMC1,2.062948425,4.753274273,3.321438251,0.005320867,0.042300543,-2.170045898,5,5,Up
CYB5D1,SMC1,3.140191007,5.22299599,3.317912545,0.005357573,0.042508838,-2.191421398,5,5,Up
LINC00989,SMC1,-2.861106551,5.371783376,-3.317569478,0.005361158,0.042508838,-2.067665871,5,5,Down
WWTR1,SMC1,1.398103468,7.939631141,3.314569129,0.005392615,0.042678808,-2.577885837,5,5,Up
JDP2,SMC1,1.330204127,5.271304273,3.314176972,0.00539674,0.042678808,-2.300680754,5,5,Up
NTN4,SMC1,1.61622665,7.498234438,3.308168279,0.005460345,0.043125293,-2.57521767,5,5,Up
ETS1,SMC1,1.146022876,8.136995532,3.302334441,0.005522819,0.043561685,-2.604777939,5,5,Up
FABP5,SMC1,-1.279606249,5.913461665,-3.300715263,0.005540285,0.043642403,-2.310886282,5,5,Down
GLUD1,SMC1,-0.697262147,6.574394079,-3.299072543,0.005558062,0.043725353,-2.454023141,5,5,Down
C9,SMC1,1.633696715,5.48051795,3.296778393,0.005582984,0.043864226,-2.37716538,5,5,Up
GPC3,SMC1,-3.053617562,4.749071952,-3.29589564,0.005592604,0.043882665,-2.032994542,5,5,Down
EFHD1,SMC1,-1.100337297,6.88279413,-3.290928161,0.005647045,0.044202808,-2.489795144,5,5,Down
PDE1A,SMC1,-0.889917591,7.243464441,-3.290836477,0.005648055,0.044202808,-2.54186245,5,5,Down
NES,SMC1,-1.522599478,5.38785497,-3.290091754,0.005656264,0.044209713,-2.222333665,5,5,Down
HSD17B11,SMC1,1.171771302,4.631314977,3.288766166,0.005670906,0.044266812,-2.204316428,5,5,Up
ID4,SMC1,-1.39366376,7.842438824,-3.286571294,0.005695232,0.044399266,-2.578760434,5,5,Down
TSHZ3,SMC1,0.790292631,6.497989912,3.281660449,0.005750041,0.044768704,-2.541985668,5,5,Up
AC016831.5,SMC1,0.934128394,6.108934057,3.277215392,0.005800106,0.045100309,-2.501107364,5,5,Up
CALCRL,SMC1,2.341040146,6.651742592,3.272279026,0.005856217,0.045478011,-2.576018488,5,5,Up
KLF9,SMC1,-0.822925335,9.060831583,-3.267694089,0.005908821,0.045827538,-2.66482601,5,5,Down
EIF3J-DT,SMC1,1.060346664,4.657137786,3.266165461,0.005926464,0.04590537,-2.249044138,5,5,Up
ADGRD1,SMC1,4.400835408,4.739402491,3.263978371,0.005951799,0.046042504,-2.093442245,5,5,Up
FGF10,SMC1,2.848928419,3.784171536,3.262331208,0.005970951,0.046131519,-2.097949848,5,5,Up
TMEM108,SMC1,1.641553778,4.845670733,3.258950985,0.006010447,0.046377284,-2.308180288,5,5,Up
ZC3H12C,SMC1,1.939581221,5.00767413,3.253357605,0.006076378,0.04681027,-2.350249351,5,5,Up
ANKRD29,SMC1,-2.019923511,4.547974251,-3.252876984,0.006082077,0.04681027,-2.109252926,5,5,Down
COX7B,SMC1,-1.466722447,5.415731764,-3.251468561,0.006098808,0.046879245,-2.238235136,5,5,Down
SMCHD1,SMC1,-0.739770775,8.473823017,-3.249961073,0.006116767,0.046911848,-2.689420022,5,5,Down
CNN1,SMC1,-3.214654039,4.481601774,-3.249807561,0.006118599,0.046911848,-2.108433152,5,5,Down
ICAM1,SMC1,3.508142697,5.800073587,3.247429978,0.006147039,0.047070096,-2.43869707,5,5,Up
INO80D,SMC1,0.834170784,7.75616781,3.245826384,0.006166296,0.047157708,-2.699472091,5,5,Up
MICAL3,SMC1,-1.095022502,6.494296191,-3.24469875,0.006179874,0.047201719,-2.521092765,5,5,Down
PRKRA,SMC1,-2.008522685,4.718611695,-3.243284003,0.006196951,0.047272313,-2.173587145,5,5,Down
TTC28,SMC1,0.57694879,8.575459398,3.23456061,0.006303295,0.048022831,-2.736658237,5,5,Up
OS9,SMC1,1.07773803,5.411412874,3.227919524,0.006385477,0.048587603,-2.486957977,5,5,Up
COL6A3,SMC1,1.973996565,9.390128449,3.224271422,0.006431077,0.048872943,-2.759285336,5,5,Up
PXDN,SMC1,1.309636822,6.382779557,3.223432616,0.006441607,0.048891395,-2.64669684,5,5,Up
WNT9A,SMC1,2.937893519,5.362978991,3.221522073,0.006465657,0.049001924,-2.381734219,5,5,Up
MT-CYB,SMC1,0.813450578,12.77993088,3.220600346,0.006477292,0.049001924,-2.739006386,5,5,Up
ATP10A,SMC1,-0.715353611,7.501920314,-3.21993354,0.006485722,0.049001924,-2.703155058,5,5,Down
MAP4K5,SMC1,0.980885873,8.371254092,3.219701864,0.006488654,0.049001924,-2.765678483,5,5,Up
NR2F2-AS1,SMC1,-1.547137699,8.228735939,-3.211571536,0.006592374,0.049692329,-2.735071557,5,5,Down
ARHGAP6,SMC1,-0.634469539,9.634939983,-3.210900881,0.006601004,0.049692329,-2.777386362,5,5,Down
AL359232.1,SMC1,1.705643568,5.002046056,3.2106076,0.006604781,0.049692329,-2.436862446,5,5,Up
SGIP1,SMC2,1.777345887,9.337411473,7.627819332,9.79E-07,0.007595781,5.911756588,5,5,Up
OPCML,SMC2,2.514448073,6.195239331,6.731695005,4.65E-06,0.012338167,4.351082799,5,5,Up
PRG4,SMC2,7.533546772,2.720409529,6.684630339,5.06E-06,0.012338167,3.480707374,5,5,Up
RGS5,SMC2,2.13691042,8.816552134,6.475664704,7.40E-06,0.012338167,3.98743018,5,5,Up
MT1E,SMC2,-2.370816228,6.448626831,-6.436777059,7.95E-06,0.012338167,3.678632451,5,5,Down
PTN,SMC2,-1.810655001,7.101164981,-5.894128871,2.20E-05,0.025632414,2.894744925,5,5,Down
C1R,SMC2,2.855973911,3.690398884,5.868387563,2.31E-05,0.025632414,2.482046961,5,5,Up
GSE1,SMC2,2.233048954,4.03828071,5.680024099,3.33E-05,0.032256991,2.270793862,5,5,Up
ANTXR2,SMC2,1.933509963,5.180825492,5.534903325,4.41E-05,0.036552889,2.222762813,5,5,Up
P3H2,SMC2,-2.745197123,4.388007107,-5.501778112,4.71E-05,0.036552889,1.964860074,5,5,Down
PLN,SMC2,-1.307545602,7.988430566,-5.390432093,5.87E-05,0.041388709,2.024770387,5,5,Down
FN1,SMC2,2.151183344,6.737384212,5.305138241,6.95E-05,0.044935789,1.865657522,5,5,Up
RORB,SMC2,4.287888644,3.792632259,5.257632779,7.64E-05,0.045596893,1.547027071,5,5,Up
