sample,r,theo,border,trans,iso
1461EP,15.3213653564453,737.470768501806,2100.62899239275,2106.67574413224,2098.49420683138
1461EP,16.4157485961914,846.58634139238,2321.74783369725,2329.1663452691,2319.38833386626
1461EP,17.5101318359375,963.227126206441,2518.54360245826,2527.2255494331,2515.98410692731
1461EP,18.6045150756836,1087.39312294399,2766.1967047193,2776.63389220479,2763.38552920637
1461EP,19.6988983154297,1219.08433160503,2962.99247348031,2974.91493480285,2959.98130226742
1461EP,20.7932815551758,1358.30075218955,3199.58963367612,3213.47919513728,3196.33801819474
1461EP,21.8876647949219,1505.04238469756,3482.62175054588,3499.01394657079,3479.08250079939
1461EP,22.982048034668,1659.30922912906,3736.90841804606,3755.59547836127,3733.11074688951
1461EP,24.0764312744141,1821.10128548405,4037.63004222018,4059.23871454802,4033.52675965695
1461EP,25.1708145141602,1990.41855376253,4320.6351384576,4342.91515523807,4314.06230099125
1461EP,26.2651977539063,2167.26103396449,4592.88827474361,4617.68551796867,4585.76207724415
1461EP,27.3595809936523,2351.62872608994,4876.20861169165,4908.27763369682,4875.95900572865
1461EP,28.4539642333984,2543.52163013888,5135.98435355134,5178.94348476598,5143.24089944086
1461EP,29.5483474731445,2742.93974611131,5492.71148078248,5539.24972146801,5498.88044396702
1461EP,30.6427307128906,2949.88307400723,5847.22291157118,5897.49001611178,5852.31104722283
1461EP,31.7371139526367,3164.35161382663,6215.02852101446,6271.65348832063,6221.66818821533
1461EP,32.8314971923828,3386.34536556952,6562.89286247588,6623.6929427285,6568.47196766009
1461EP,33.9258804321289,3615.8643292359,6884.16884662814,6949.01155134469,6888.76845186067
1461EP,35.020263671875,3852.90850482576,7207.66052722283,7276.61653836091,7211.2738773316
1461EP,36.1146469116211,4097.47789233912,7627.55535129584,7700.83194710099,7628.76377742752
1461EP,37.2090301513672,4349.57249177596,8004.60810201416,8087.06075298392,8012.06992170938
1461EP,38.3034133911133,4609.19230313629,8386.09676744681,8478.05614730398,8399.82607001552
1461EP,39.3977966308594,4876.33732642011,8743.18790195062,8842.19773672232,8759.38512330435
1461EP,40.4921798706055,5151.00756162741,9069.61050862608,9179.68717929979,9094.17096776424
1461EP,41.5865631103516,5433.20300875821,9493.67308075523,9609.45117116264,9516.07875040086
1461EP,42.6809463500977,5722.92366781249,9975.46144804332,10102.5363057011,10001.2002502161
1461EP,43.7753295898438,6020.16953879026,10434.6049039459,10564.32864633,10454.9035518582
1461EP,44.8697128295898,6324.94062169151,10936.888334892,11073.6508129005,10954.1242789571
1461EP,45.9640960693359,6637.23691651626,11414.7243422079,11558.4415448315,11429.0466520821
1461EP,47.058479309082,6957.05842326449,11881.4478842375,12032.3400650575,11892.9243188553
1461EP,48.1528625488281,7284.40514193621,12345.9489332097,12504.0297985799,12354.5930443582
1461EP,49.2472457885742,7619.27707253142,12912.5527236181,13077.5304706212,12917.2363866157
1461EP,50.3416290283203,7961.67421505011,13453.1713162851,13626.4839117208,13454.0091153105
1461EP,51.4360122680664,8311.5965694923,14017.0359978343,14198.3719394249,14015.3158000389
1461EP,52.5303955078125,8669.04413585797,14569.3437397254,14759.3077555655,14563.1332350854
1461EP,53.6247787475586,9034.01691414713,15068.0515913303,15261.9196120683,15053.8291155231
1461EP,54.7191619873047,9406.51490435977,15576.3391727512,15780.5320006485,15560.0306276628
1461EP,55.8135452270508,9786.53810649591,16153.7360305932,16367.5032373021,16132.1464166831
1461EP,56.9079284667969,10174.0865205555,16740.0502144251,16968.2915005183,16719.8020264178
1461EP,58.002311706543,10569.1601465386,17241.6498013536,17480.6684151176,17220.3087500883
1461EP,59.0966949462891,10971.7589844452,17758.8547087642,18011.4140921002,17739.4406286985
1461EP,60.1910781860352,11381.8830342753,18313.9582516317,18583.6575162355,18297.6201144582
1461EP,61.2854614257813,11799.5322960289,18969.3817118849,19253.592787741,18949.8046773808
1461EP,62.3798446655274,12224.706769706,19680.5384595745,19982.9301005638,19660.7739606357
1461EP,63.4742279052734,12657.4064553065,20353.7965718074,20674.0850904261,20333.4108412149
1461EP,64.5686111450195,13097.6313528305,20953.486744624,21299.5199666584,20945.7658649081
1461EP,65.6629943847656,13545.3814622781,21613.3688678721,21977.8327467815,21605.6719244695
1461EP,66.7573776245117,14000.6567836491,22352.5423324692,22726.9033234818,22333.6862357069
1461EP,67.8517608642578,14463.4573169436,23007.0791007496,23401.1870903829,22988.6551556377
1461EP,68.9461441040039,14933.7830621616,23694.9039438336,24112.1504615056,23679.6523345518
1461EP,70.04052734375,15411.6340193031,24421.6728926582,24855.5975533269,24400.0462651814
1461EP,71.1349105834961,15897.010188368,25164.0953265345,25617.4175331468,25139.7083902231
1461EP,72.2292938232422,16389.9115693565,25926.6436697628,26405.0792943212,25905.1329590233
1461EP,73.3236770629883,16890.3381622684,26718.2627709441,27215.4578296964,26689.6136996546
1461EP,74.4180603027344,17398.2899671038,27441.9572159371,27971.600976275,27421.744757383
1461EP,75.5124435424805,17913.7669838628,28303.882573863,28827.0667016006,28250.4872599895
1461EP,76.6068267822266,18436.7692125452,29095.7093727672,29643.1681975536,29041.5864760091
1461EP,77.7012100219727,18967.296653151,29945.3571579235,30503.1876398421,29875.2689850627
1461EP,78.7955932617188,19505.3493056804,30779.502113956,31364.1366853882,30709.9828365906
1461EP,79.8899765014649,20050.9271701333,31619.8726108158,32202.9643984085,31522.7646893415
1461EP,80.9843597412109,20604.0302465096,32459.3678640269,33094.897053219,32384.8905965535
1461EP,82.078742980957,21164.6585348095,33338.296869951,33998.7386043796,33259.1247569345
1461EP,83.1731262207031,21732.8120350328,34147.1826903131,34832.0768146211,34062.4795846859
1461EP,84.2675094604492,22308.4907471796,35044.1873570275,35762.0546685309,34959.6948495321
1461EP,85.3618927001953,22891.6946712499,35896.0028717663,36653.5067630942,35822.7451564089
1461EP,86.4562759399414,23482.4238072437,36797.366575305,37591.1240375422,36734.1640522463
1461EP,87.5506591796875,24080.678155161,37748.1555807369,38552.3700078064,37663.4722246766
1461EP,88.6450424194336,24686.4577150018,38705.4605136255,39529.3583664882,38611.3543357706
1461EP,89.7394256591797,25299.7624867661,39666.4674385993,40518.8753396736,39564.6780586005
1461EP,90.8338088989258,25920.5924704538,40545.0939594105,41423.8353942186,40437.2874331663
1461EP,91.9281921386719,26548.947666065,41554.7507479913,42476.0195785787,41458.6435549081
1461EP,93.022575378418,27184.8280735997,42555.3319699331,43521.9849145799,42470.3933115198
1461EP,94.1169586181641,27828.233693058,43453.8130671869,44451.2292892292,43364.6499009274
1461EP,95.2113418579102,28479.1645244397,44335.0439494813,45394.6842784584,44272.533677343
1461EP,96.3057250976563,29137.6205677448,45254.9052609332,46331.7380518856,45169.8699416276
1461EP,97.4001083374024,29803.6018229735,46238.3619223126,47347.8266165558,46147.4262468972
1461EP,98.4944915771484,30477.1082901257,47253.0246850554,48386.901649037,47151.1030031908
1461EP,99.5888748168945,31158.1399692013,48260.2464497419,49429.0219596625,48154.8493254293
1461EP,100.683258056641,31846.6968602005,49244.7318314784,50455.1117876274,49139.6393960841
1461EP,101.777641296387,32542.7789631231,50270.4331568411,51546.858361751,50191.9585107943
1461EP,102.872024536133,33246.3862779692,51233.5116387744,52618.3512232564,51229.5923687603
1461EP,103.966407775879,33957.5188047388,52234.7809086592,53651.1442682285,52219.958452381
1461EP,105.060791015625,34676.1765434319,53221.1914660102,54649.9566237045,53176.8854462835
1461EP,106.155174255371,35402.3594940485,54230.2468235767,55751.8520226096,54231.4320746814
1461EP,107.249557495117,36136.0676565885,55224.4794433034,56791.2898679031,55231.6880763029
1461EP,108.343940734863,36877.3010310521,56248.4247620104,57851.7698356779,56247.3157835657
1461EP,109.438323974609,37626.0596174391,57281.5124496345,58924.9609165505,57275.9234665671
1461EP,110.532707214355,38382.3434157496,58307.7433605708,59993.3183943915,58300.8614100817
1461EP,111.627090454102,39146.1524259836,59317.0141656289,61032.1503987382,59299.0657901352
1461EP,112.721473693848,39917.4866481411,60363.2068304661,62085.8977455648,60309.842659932
1461EP,113.815856933594,40696.3460822221,61499.5028430043,63193.3995402585,61368.5377510882
1461EP,114.91024017334,41482.7307282266,62523.1841048422,64250.7274704733,62381.2842659665
1461EP,116.004623413086,42276.6405861546,63675.1331409247,65476.2138495912,63560.0012208633
1461EP,117.099006652832,43078.075656006,64733.119968497,66582.4453876608,64622.9391937339
1461EP,118.193389892578,43887.035937781,65927.1007455829,67824.7279367293,65814.5366265917
1461EP,119.287773132324,44703.5214314794,66996.2038514063,68969.9793427186,66916.4851668951
1461EP,120.38215637207,45527.5321371013,68157.6645942144,70155.2611526199,68055.0132871977
1461EP,121.476539611816,46359.0680546467,69358.8028186693,71402.1363676029,69249.1656082045
1461EP,122.570922851563,47198.1291841156,70513.4703660574,72589.053982917,70384.0003531751
1461EP,123.665306091309,48044.715525508,71684.6658336587,73803.9672470291,71554.0277272859
1461EP,124.759689331055,48898.8270788239,72772.6248096468,74961.1247406209,72669.1263843808
1461EP,125.854072570801,49760.4638440632,73932.49578618,76172.913562707,73829.4518498077
1461EP,126.948455810547,50629.6258212261,75106.2852144316,77411.5807697172,75016.0190869176
1461EP,128.042839050293,51506.3130103124,76270.795674871,78651.2572320997,76211.8604247204
1461EP,129.137222290039,52390.5254113222,77427.4695711484,79887.7231166608,77395.4540601406
1461EP,130.231605529785,53282.2630242555,78700.0463009483,81214.8324981516,78660.3052194055
1461EP,131.325988769531,54181.5258491123,79935.4675057905,82493.6026275235,79874.2221494797
1461EP,132.420372009277,55088.3138858926,81143.0220669146,83765.6556936701,81089.5935556679
1461EP,133.514755249023,56002.6271345964,82345.9321874189,85029.4362985141,82291.3222327211
1461EP,134.60913848877,56924.4655952236,83583.675612571,86324.0864632858,83524.6105727087
1461EP,135.703521728516,57853.8292677744,84735.4222967411,87572.7541851545,84716.6335692954
1461EP,136.797904968262,58790.7181522486,85961.8529784137,88866.5420753305,85948.6567662044
1461EP,137.892288208008,59735.1322486463,87218.8314971598,90178.2084425159,87194.6689315379
1461EP,138.986671447754,60687.0715569675,88424.1231003439,91455.9240411581,88424.0892350567
1461EP,140.0810546875,61646.5360772122,89719.8771353202,92808.3376126592,89710.5370094347
1461EP,141.175437927246,62613.5258093804,90961.9332553334,94112.3629580967,90951.8409151336
1461EP,142.269821166992,63588.0407534721,92195.6221406309,95390.7602143994,92166.7963553175
1461EP,143.364204406738,64570.0809094872,93464.7230309993,96742.6806741952,93458.1644509792
